Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
30/09/2024 17:11:45,20/11/2024,"Demand - Warm, (excluding interconnector and storage)",176.705181652909,30/09/2024 16:11:46,
30/09/2024 17:11:45,21/11/2024,"Demand - Warm, (excluding interconnector and storage)",178.307306780364,30/09/2024 16:11:46,
30/09/2024 17:11:45,22/11/2024,"Demand - Warm, (excluding interconnector and storage)",176.768123223636,30/09/2024 16:11:46,
30/09/2024 17:11:45,23/11/2024,"Demand - Warm, (excluding interconnector and storage)",162.760761082364,30/09/2024 16:11:46,
30/09/2024 17:11:45,24/11/2024,"Demand - Warm, (excluding interconnector and storage)",162.059698000273,30/09/2024 16:11:46,
30/09/2024 17:11:45,25/11/2024,"Demand - Warm, (excluding interconnector and storage)",184.955643409091,30/09/2024 16:11:46,
30/09/2024 17:11:45,26/11/2024,"Demand - Warm, (excluding interconnector and storage)",186.933764942727,30/09/2024 16:11:46,
30/09/2024 17:11:45,27/11/2024,"Demand - Warm, (excluding interconnector and storage)",188.090523077273,30/09/2024 16:11:46,
30/09/2024 17:11:45,28/11/2024,"Demand - Warm, (excluding interconnector and storage)",189.575401489636,30/09/2024 16:11:46,
30/09/2024 17:11:45,29/11/2024,"Demand - Warm, (excluding interconnector and storage)",187.766008870727,30/09/2024 16:11:46,
30/09/2024 17:11:45,30/11/2024,"Demand - Warm, (excluding interconnector and storage)",172.913215886909,30/09/2024 16:11:46,
30/09/2024 17:11:45,01/12/2024,"Demand - Warm, (excluding interconnector and storage)",171.397024893091,30/09/2024 16:11:46,
30/09/2024 17:11:45,02/12/2024,"Demand - Warm, (excluding interconnector and storage)",195.053002016182,30/09/2024 16:11:46,
30/09/2024 17:11:45,03/12/2024,"Demand - Warm, (excluding interconnector and storage)",196.027370912273,30/09/2024 16:11:46,
30/09/2024 17:11:45,04/12/2024,"Demand - Warm, (excluding interconnector and storage)",196.689644612727,30/09/2024 16:11:46,
30/09/2024 17:11:45,05/12/2024,"Demand - Warm, (excluding interconnector and storage)",197.173874879636,30/09/2024 16:11:46,
30/09/2024 17:11:45,06/12/2024,"Demand - Warm, (excluding interconnector and storage)",194.552341444727,30/09/2024 16:11:46,
30/09/2024 17:11:45,07/12/2024,"Demand - Warm, (excluding interconnector and storage)",177.694518138545,30/09/2024 16:11:46,
30/09/2024 17:11:45,08/12/2024,"Demand - Warm, (excluding interconnector and storage)",175.725683474182,30/09/2024 16:11:46,
30/09/2024 17:11:45,09/12/2024,"Demand - Warm, (excluding interconnector and storage)",199.448639575091,30/09/2024 16:11:46,
30/09/2024 17:11:45,10/12/2024,"Demand - Warm, (excluding interconnector and storage)",199.684912189364,30/09/2024 16:11:46,
30/09/2024 17:11:45,11/12/2024,"Demand - Warm, (excluding interconnector and storage)",199.734766049273,30/09/2024 16:11:46,
30/09/2024 17:11:45,12/12/2024,"Demand - Warm, (excluding interconnector and storage)",200.628182047636,30/09/2024 16:11:46,
