Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
13/07/2024 23:00:00,13/07/2024,"Temperature, Forecast, D",14.2002,14/07/2024 08:30:00,
12/07/2024 23:00:00,12/07/2024,"Temperature, Forecast, D",14.2449,13/07/2024 08:30:00,
11/07/2024 23:00:00,11/07/2024,"Temperature, Forecast, D",14.4045,12/07/2024 08:30:00,
10/07/2024 23:00:00,10/07/2024,"Temperature, Forecast, D",14.4754,11/07/2024 08:30:00,
09/07/2024 23:00:00,09/07/2024,"Temperature, Forecast, D",14.3115,10/07/2024 08:30:00,
08/07/2024 23:00:00,08/07/2024,"Temperature, Forecast, D",14.1297,09/07/2024 08:30:00,
07/07/2024 23:00:00,07/07/2024,"Temperature, Forecast, D",13.8823,08/07/2024 08:30:00,
06/07/2024 23:00:00,06/07/2024,"Temperature, Forecast, D",13.8319,07/07/2024 08:30:00,
05/07/2024 23:00:00,05/07/2024,"Temperature, Forecast, D",14.1489,06/07/2024 08:30:00,
04/07/2024 23:00:00,04/07/2024,"Temperature, Forecast, D",13.9791,05/07/2024 08:30:00,
03/07/2024 23:00:00,03/07/2024,"Temperature, Forecast, D",13.9552,04/07/2024 08:30:00,
02/07/2024 23:00:00,02/07/2024,"Temperature, Forecast, D",14.0777,03/07/2024 08:30:00,
01/07/2024 23:00:00,01/07/2024,"Temperature, Forecast, D",14.1395,02/07/2024 08:30:00,
30/06/2024 23:00:00,30/06/2024,"Temperature, Forecast, D",14.2815,01/07/2024 08:30:00,
29/06/2024 15:00:00,29/06/2024,"Temperature, Forecast, D",14.6498,01/07/2024 23:30:00,
28/06/2024 23:00:00,28/06/2024,"Temperature, Forecast, D",14.7336,29/06/2024 08:30:00,
27/06/2024 23:00:00,27/06/2024,"Temperature, Forecast, D",15.0774,28/06/2024 08:30:00,
26/06/2024 23:00:00,26/06/2024,"Temperature, Forecast, D",15.1786,27/06/2024 08:30:00,
25/06/2024 23:00:00,25/06/2024,"Temperature, Forecast, D",15.1602,26/06/2024 08:30:00,
24/06/2024 23:00:00,24/06/2024,"Temperature, Forecast, D",15.1379,25/06/2024 08:30:00,
23/06/2024 23:00:00,23/06/2024,"Temperature, Forecast, D",15.0155,24/06/2024 08:30:00,
22/06/2024 23:00:00,22/06/2024,"Temperature, Forecast, D",14.7202,23/06/2024 08:30:00,
21/06/2024 23:00:00,21/06/2024,"Temperature, Forecast, D",14.7404,22/06/2024 08:30:00,
20/06/2024 23:00:00,20/06/2024,"Temperature, Forecast, D",14.6203,21/06/2024 08:30:00,
19/06/2024 23:00:00,19/06/2024,"Temperature, Forecast, D",14.2783,20/06/2024 08:30:00,
18/06/2024 23:00:00,18/06/2024,"Temperature, Forecast, D",14.1212,19/06/2024 08:30:00,
17/06/2024 23:00:00,17/06/2024,"Temperature, Forecast, D",14.1156,18/06/2024 08:30:00,
16/06/2024 23:00:00,16/06/2024,"Temperature, Forecast, D",13.7237,17/06/2024 08:30:00,
15/06/2024 23:00:00,15/06/2024,"Temperature, Forecast, D",13.1548,16/06/2024 08:30:00,
14/06/2024 23:00:00,14/06/2024,"Temperature, Forecast, D",13.4759,15/06/2024 08:30:00,
13/06/2024 23:00:00,13/06/2024,"Temperature, Forecast, D",12.6009,14/06/2024 08:30:00,
12/06/2024 23:00:00,12/06/2024,"Temperature, Forecast, D",12.8873,13/06/2024 08:30:00,
11/06/2024 23:00:00,11/06/2024,"Temperature, Forecast, D",12.7234,12/06/2024 08:30:00,
10/06/2024 23:00:00,10/06/2024,"Temperature, Forecast, D",12.8392,11/06/2024 08:30:00,
09/06/2024 23:00:00,09/06/2024,"Temperature, Forecast, D",13.2295,10/06/2024 08:30:00,
08/06/2024 23:00:00,08/06/2024,"Temperature, Forecast, D",13.431,09/06/2024 08:30:00,
07/06/2024 23:00:00,07/06/2024,"Temperature, Forecast, D",13.5147,08/06/2024 08:30:00,
06/06/2024 23:00:00,06/06/2024,"Temperature, Forecast, D",13.3575,07/06/2024 08:30:00,
05/06/2024 23:00:00,05/06/2024,"Temperature, Forecast, D",13.2385,06/06/2024 08:30:00,
04/06/2024 23:00:00,04/06/2024,"Temperature, Forecast, D",13.7745,05/06/2024 08:30:00,
03/06/2024 23:00:00,03/06/2024,"Temperature, Forecast, D",14.1594,04/06/2024 08:30:00,
02/06/2024 23:00:00,02/06/2024,"Temperature, Forecast, D",14.1756,03/06/2024 08:30:00,
01/06/2024 23:00:00,01/06/2024,"Temperature, Forecast, D",13.6501,02/06/2024 08:30:00,
31/05/2024 23:00:00,31/05/2024,"Temperature, Forecast, D",13.5449,01/06/2024 08:30:00,
30/05/2024 23:00:00,30/05/2024,"Temperature, Forecast, D",13.7291,31/05/2024 08:30:00,
29/05/2024 23:00:00,29/05/2024,"Temperature, Forecast, D",13.8481,30/05/2024 08:30:00,
28/05/2024 23:00:00,28/05/2024,"Temperature, Forecast, D",13.5995,29/05/2024 08:30:00,
27/05/2024 23:00:00,27/05/2024,"Temperature, Forecast, D",13.6561,28/05/2024 08:30:00,
26/05/2024 23:00:00,26/05/2024,"Temperature, Forecast, D",13.6882,27/05/2024 08:30:00,
25/05/2024 23:00:00,25/05/2024,"Temperature, Forecast, D",13.8053,26/05/2024 08:30:00,
24/05/2024 23:00:00,24/05/2024,"Temperature, Forecast, D",13.2713,25/05/2024 08:30:00,
23/05/2024 23:00:00,23/05/2024,"Temperature, Forecast, D",12.9442,24/05/2024 08:30:00,
22/05/2024 23:00:00,22/05/2024,"Temperature, Forecast, D",13.3864,23/05/2024 08:30:00,
21/05/2024 23:00:00,21/05/2024,"Temperature, Forecast, D",13.8315,22/05/2024 08:30:00,
20/05/2024 23:00:00,20/05/2024,"Temperature, Forecast, D",14.1301,21/05/2024 08:30:00,
19/05/2024 23:00:00,19/05/2024,"Temperature, Forecast, D",14.4174,20/05/2024 08:30:00,
18/05/2024 23:00:00,18/05/2024,"Temperature, Forecast, D",14.3327,19/05/2024 08:30:00,
17/05/2024 23:00:00,17/05/2024,"Temperature, Forecast, D",14.3053,18/05/2024 08:30:00,
16/05/2024 23:00:00,16/05/2024,"Temperature, Forecast, D",13.8929,17/05/2024 08:30:00,
15/05/2024 23:00:00,15/05/2024,"Temperature, Forecast, D",14.1646,16/05/2024 08:30:00,
14/05/2024 23:00:00,14/05/2024,"Temperature, Forecast, D",14.0872,15/05/2024 08:30:00,
13/05/2024 23:00:00,13/05/2024,"Temperature, Forecast, D",14.3897,14/05/2024 08:30:00,
12/05/2024 23:00:00,12/05/2024,"Temperature, Forecast, D",14.8943,13/05/2024 08:30:00,
11/05/2024 23:00:00,11/05/2024,"Temperature, Forecast, D",14.7187,12/05/2024 08:30:00,
10/05/2024 23:00:00,10/05/2024,"Temperature, Forecast, D",14.616,11/05/2024 08:30:00,
09/05/2024 23:00:00,09/05/2024,"Temperature, Forecast, D",14.2562,10/05/2024 08:30:00,
08/05/2024 23:00:00,08/05/2024,"Temperature, Forecast, D",13.8824,09/05/2024 08:30:00,
07/05/2024 23:00:00,07/05/2024,"Temperature, Forecast, D",13.4955,08/05/2024 08:30:00,
06/05/2024 23:00:00,06/05/2024,"Temperature, Forecast, D",12.947,07/05/2024 08:30:00,
05/05/2024 23:00:00,05/05/2024,"Temperature, Forecast, D",12.7698,06/05/2024 08:30:00,
04/05/2024 23:00:00,04/05/2024,"Temperature, Forecast, D",12.2748,05/05/2024 08:30:00,
03/05/2024 23:00:00,03/05/2024,"Temperature, Forecast, D",11.6994,04/05/2024 08:30:00,
02/05/2024 23:00:00,02/05/2024,"Temperature, Forecast, D",12.5137,03/05/2024 08:30:00,
01/05/2024 23:00:00,01/05/2024,"Temperature, Forecast, D",12.6337,02/05/2024 08:30:00,
30/04/2024 23:00:00,30/04/2024,"Temperature, Forecast, D",11.8965,01/05/2024 08:30:00,
29/04/2024 23:00:00,29/04/2024,"Temperature, Forecast, D",10.1554,30/04/2024 08:30:00,
28/04/2024 23:00:00,28/04/2024,"Temperature, Forecast, D",8.66398,29/04/2024 08:30:00,
27/04/2024 23:00:00,27/04/2024,"Temperature, Forecast, D",8.4244,28/04/2024 08:30:00,
26/04/2024 23:00:00,26/04/2024,"Temperature, Forecast, D",8.68683,27/04/2024 08:30:00,
25/04/2024 23:00:00,25/04/2024,"Temperature, Forecast, D",8.43468,26/04/2024 08:30:00,
24/04/2024 23:00:00,24/04/2024,"Temperature, Forecast, D",8.80845,25/04/2024 08:30:00,
23/04/2024 23:00:00,23/04/2024,"Temperature, Forecast, D",9.0042,24/04/2024 08:30:00,
22/04/2024 23:00:00,22/04/2024,"Temperature, Forecast, D",8.88759,23/04/2024 08:30:00,
21/04/2024 23:00:00,21/04/2024,"Temperature, Forecast, D",9.31016,22/04/2024 08:30:00,
20/04/2024 23:00:00,20/04/2024,"Temperature, Forecast, D",9.44141,21/04/2024 08:30:00,
19/04/2024 23:00:00,19/04/2024,"Temperature, Forecast, D",9.56208,20/04/2024 08:30:00,
18/04/2024 23:00:00,18/04/2024,"Temperature, Forecast, D",8.9264,19/04/2024 08:30:00,
17/04/2024 23:00:00,17/04/2024,"Temperature, Forecast, D",8.76829,18/04/2024 08:30:00,
16/04/2024 23:00:00,16/04/2024,"Temperature, Forecast, D",9.39707,17/04/2024 08:30:00,
15/04/2024 23:00:00,15/04/2024,"Temperature, Forecast, D",9.015,16/04/2024 08:30:00,
14/04/2024 23:00:00,14/04/2024,"Temperature, Forecast, D",10.7838,15/04/2024 08:30:00,
13/04/2024 23:00:00,13/04/2024,"Temperature, Forecast, D",11.9177,14/04/2024 08:30:00,
12/04/2024 23:00:00,12/04/2024,"Temperature, Forecast, D",12.3704,13/04/2024 08:30:00,
11/04/2024 23:00:00,11/04/2024,"Temperature, Forecast, D",11.7853,12/04/2024 08:30:00,
10/04/2024 23:00:00,10/04/2024,"Temperature, Forecast, D",9.60952,11/04/2024 08:30:00,
09/04/2024 23:00:00,09/04/2024,"Temperature, Forecast, D",9.21936,10/04/2024 08:30:00,
08/04/2024 23:00:00,08/04/2024,"Temperature, Forecast, D",11.2612,09/04/2024 08:30:00,
07/04/2024 23:00:00,07/04/2024,"Temperature, Forecast, D",11.4134,08/04/2024 08:30:00,
06/04/2024 23:00:00,06/04/2024,"Temperature, Forecast, D",12.0244,07/04/2024 08:30:00,
05/04/2024 23:00:00,05/04/2024,"Temperature, Forecast, D",10.8716,06/04/2024 08:30:00,
04/04/2024 23:00:00,04/04/2024,"Temperature, Forecast, D",9.73518,05/04/2024 08:30:00,
03/04/2024 23:00:00,03/04/2024,"Temperature, Forecast, D",9.13696,04/04/2024 08:30:00,
02/04/2024 23:00:00,02/04/2024,"Temperature, Forecast, D",9.09027,03/04/2024 08:30:00,
01/04/2024 23:00:00,01/04/2024,"Temperature, Forecast, D",8.71849,02/04/2024 08:30:00,
31/03/2024 23:00:00,31/03/2024,"Temperature, Forecast, D",8.4838,01/04/2024 08:30:00,
30/03/2024 23:00:00,30/03/2024,"Temperature, Forecast, D",8.85849,31/03/2024 08:30:00,
29/03/2024 23:00:00,29/03/2024,"Temperature, Forecast, D",8.09958,29/03/2024 23:30:00,
28/03/2024 23:00:00,28/03/2024,"Temperature, Forecast, D",6.90424,28/03/2024 23:30:00,
27/03/2024 23:00:00,27/03/2024,"Temperature, Forecast, D",6.97741,27/03/2024 23:30:00,
26/03/2024 23:00:00,26/03/2024,"Temperature, Forecast, D",8.00158,26/03/2024 23:30:00,
25/03/2024 23:00:00,25/03/2024,"Temperature, Forecast, D",7.49901,25/03/2024 23:30:00,
24/03/2024 23:00:00,24/03/2024,"Temperature, Forecast, D",7.82616,24/03/2024 23:30:00,
23/03/2024 23:00:00,23/03/2024,"Temperature, Forecast, D",6.99311,23/03/2024 23:30:00,
22/03/2024 23:00:00,22/03/2024,"Temperature, Forecast, D",8.32176,22/03/2024 23:30:00,
21/03/2024 23:00:00,21/03/2024,"Temperature, Forecast, D",9.4603,21/03/2024 23:30:00,
20/03/2024 23:00:00,20/03/2024,"Temperature, Forecast, D",9.9138,20/03/2024 23:30:00,
19/03/2024 23:00:00,19/03/2024,"Temperature, Forecast, D",9.85352,19/03/2024 23:30:00,
18/03/2024 23:00:00,18/03/2024,"Temperature, Forecast, D",9.52587,18/03/2024 23:30:00,
17/03/2024 23:00:00,17/03/2024,"Temperature, Forecast, D",9.33664,17/03/2024 23:30:00,
16/03/2024 23:00:00,16/03/2024,"Temperature, Forecast, D",8.35859,16/03/2024 23:30:00,
15/03/2024 23:00:00,15/03/2024,"Temperature, Forecast, D",8.96632,15/03/2024 23:30:00,
14/03/2024 23:00:00,14/03/2024,"Temperature, Forecast, D",9.14203,14/03/2024 23:30:00,
13/03/2024 23:00:00,13/03/2024,"Temperature, Forecast, D",8.5332,13/03/2024 23:30:00,
12/03/2024 23:00:00,12/03/2024,"Temperature, Forecast, D",7.65625,12/03/2024 23:30:00,
11/03/2024 23:00:00,11/03/2024,"Temperature, Forecast, D",6.38024,11/03/2024 23:30:00,
10/03/2024 23:00:00,10/03/2024,"Temperature, Forecast, D",6.23619,10/03/2024 23:30:00,
09/03/2024 23:00:00,09/03/2024,"Temperature, Forecast, D",6.32536,09/03/2024 23:30:00,
08/03/2024 23:00:00,08/03/2024,"Temperature, Forecast, D",5.41656,08/03/2024 23:30:00,
07/03/2024 23:00:00,07/03/2024,"Temperature, Forecast, D",5.48986,07/03/2024 23:30:00,
06/03/2024 23:00:00,06/03/2024,"Temperature, Forecast, D",5.81648,06/03/2024 23:30:00,
05/03/2024 23:00:00,05/03/2024,"Temperature, Forecast, D",6.00495,05/03/2024 23:30:00,
04/03/2024 23:00:00,04/03/2024,"Temperature, Forecast, D",4.88155,04/03/2024 23:30:00,
03/03/2024 23:00:00,03/03/2024,"Temperature, Forecast, D",4.80145,03/03/2024 23:30:00,
02/03/2024 23:00:00,02/03/2024,"Temperature, Forecast, D",4.41616,02/03/2024 23:30:00,
01/03/2024 23:00:00,01/03/2024,"Temperature, Forecast, D",4.64816,01/03/2024 23:30:00,
29/02/2024 23:00:00,29/02/2024,"Temperature, Forecast, D",5.98931,29/02/2024 23:30:00,
28/02/2024 23:00:00,28/02/2024,"Temperature, Forecast, D",5.86099,28/02/2024 23:30:00,
27/02/2024 23:00:00,27/02/2024,"Temperature, Forecast, D",4.72647,27/02/2024 23:30:00,
26/02/2024 23:00:00,26/02/2024,"Temperature, Forecast, D",4.31222,26/02/2024 23:30:00,
25/02/2024 23:00:00,25/02/2024,"Temperature, Forecast, D",3.7791,25/02/2024 23:30:00,
24/02/2024 23:00:00,24/02/2024,"Temperature, Forecast, D",4.78732,24/02/2024 23:30:00,
23/02/2024 23:00:00,23/02/2024,"Temperature, Forecast, D",5.20339,23/02/2024 23:30:00,
22/02/2024 23:00:00,22/02/2024,"Temperature, Forecast, D",5.71739,22/02/2024 23:30:00,
21/02/2024 23:00:00,21/02/2024,"Temperature, Forecast, D",7.28819,21/02/2024 23:30:00,
20/02/2024 23:00:00,20/02/2024,"Temperature, Forecast, D",7.69714,20/02/2024 23:30:00,
19/02/2024 23:00:00,19/02/2024,"Temperature, Forecast, D",8.06512,19/02/2024 23:30:00,
18/02/2024 23:00:00,18/02/2024,"Temperature, Forecast, D",8.79978,18/02/2024 23:30:00,
17/02/2024 23:00:00,17/02/2024,"Temperature, Forecast, D",8.42471,17/02/2024 23:30:00,
16/02/2024 23:00:00,16/02/2024,"Temperature, Forecast, D",8.4022,16/02/2024 23:30:00,
15/02/2024 23:00:00,15/02/2024,"Temperature, Forecast, D",8.80626,15/02/2024 23:30:00,
14/02/2024 23:00:00,14/02/2024,"Temperature, Forecast, D",7.4862,14/02/2024 23:30:00,
13/02/2024 23:00:00,13/02/2024,"Temperature, Forecast, D",5.74476,13/02/2024 23:30:00,
12/02/2024 23:00:00,12/02/2024,"Temperature, Forecast, D",5.16964,12/02/2024 23:30:00,
11/02/2024 23:00:00,11/02/2024,"Temperature, Forecast, D",5.61741,11/02/2024 23:30:00,
10/02/2024 23:00:00,10/02/2024,"Temperature, Forecast, D",6.25234,10/02/2024 23:30:00,
09/02/2024 23:00:00,09/02/2024,"Temperature, Forecast, D",5.59351,09/02/2024 23:30:00,
08/02/2024 23:00:00,08/02/2024,"Temperature, Forecast, D",3.94484,08/02/2024 23:30:00,
07/02/2024 23:00:00,07/02/2024,"Temperature, Forecast, D",5.46103,07/02/2024 23:30:00,
06/02/2024 23:00:00,06/02/2024,"Temperature, Forecast, D",7.31491,06/02/2024 23:30:00,
05/02/2024 23:00:00,05/02/2024,"Temperature, Forecast, D",7.41161,05/02/2024 23:30:00,
04/02/2024 23:00:00,04/02/2024,"Temperature, Forecast, D",7.51934,04/02/2024 23:30:00,
03/02/2024 23:00:00,03/02/2024,"Temperature, Forecast, D",7.31201,03/02/2024 23:30:00,
02/02/2024 23:00:00,02/02/2024,"Temperature, Forecast, D",6.58776,02/02/2024 23:30:00,
01/02/2024 23:00:00,01/02/2024,"Temperature, Forecast, D",5.19197,01/02/2024 23:30:00,
31/01/2024 23:00:00,31/01/2024,"Temperature, Forecast, D",5.27255,31/01/2024 23:30:00,
30/01/2024 23:00:00,30/01/2024,"Temperature, Forecast, D",5.53732,30/01/2024 23:30:00,
29/01/2024 23:00:00,29/01/2024,"Temperature, Forecast, D",6.60345,29/01/2024 23:30:00,
28/01/2024 23:00:00,28/01/2024,"Temperature, Forecast, D",5.92547,28/01/2024 23:30:00,
27/01/2024 23:00:00,27/01/2024,"Temperature, Forecast, D",5.18759,27/01/2024 23:30:00,
26/01/2024 23:00:00,26/01/2024,"Temperature, Forecast, D",5.87658,27/01/2024 03:34:00,L
25/01/2024 23:00:00,25/01/2024,"Temperature, Forecast, D",7.00427,25/01/2024 23:30:00,
24/01/2024 23:00:00,24/01/2024,"Temperature, Forecast, D",6.54139,24/01/2024 23:30:00,
23/01/2024 23:00:00,23/01/2024,"Temperature, Forecast, D",5.92987,23/01/2024 23:30:00,
22/01/2024 23:00:00,22/01/2024,"Temperature, Forecast, D",5.098,22/01/2024 23:30:00,
21/01/2024 23:00:00,21/01/2024,"Temperature, Forecast, D",4.73063,21/01/2024 23:30:00,
20/01/2024 23:00:00,20/01/2024,"Temperature, Forecast, D",1.51816,20/01/2024 23:30:00,
19/01/2024 23:00:00,19/01/2024,"Temperature, Forecast, D",0.30728,19/01/2024 23:30:00,
18/01/2024 23:00:00,18/01/2024,"Temperature, Forecast, D",-0.356879,18/01/2024 23:30:00,
17/01/2024 23:00:00,17/01/2024,"Temperature, Forecast, D",0.076652,17/01/2024 23:30:00,
16/01/2024 23:00:00,16/01/2024,"Temperature, Forecast, D",0.943636,16/01/2024 23:30:00,
15/01/2024 23:00:00,15/01/2024,"Temperature, Forecast, D",1.11427,15/01/2024 23:30:00,
14/01/2024 23:00:00,14/01/2024,"Temperature, Forecast, D",2.4962,14/01/2024 23:30:00,
13/01/2024 23:00:00,13/01/2024,"Temperature, Forecast, D",2.97668,13/01/2024 23:30:00,
12/01/2024 23:00:00,12/01/2024,"Temperature, Forecast, D",2.68266,12/01/2024 23:30:00,
11/01/2024 23:00:00,11/01/2024,"Temperature, Forecast, D",2.49639,11/01/2024 23:30:00,
10/01/2024 23:00:00,10/01/2024,"Temperature, Forecast, D",1.79654,10/01/2024 23:30:00,
09/01/2024 23:00:00,09/01/2024,"Temperature, Forecast, D",1.14599,09/01/2024 23:30:00,
08/01/2024 23:00:00,08/01/2024,"Temperature, Forecast, D",1.36722,08/01/2024 23:30:00,
07/01/2024 23:00:00,07/01/2024,"Temperature, Forecast, D",2.8339,07/01/2024 23:30:00,
06/01/2024 23:00:00,06/01/2024,"Temperature, Forecast, D",4.10965,06/01/2024 23:30:00,
05/01/2024 23:00:00,05/01/2024,"Temperature, Forecast, D",4.93032,05/01/2024 23:30:00,
04/01/2024 23:00:00,04/01/2024,"Temperature, Forecast, D",5.39461,04/01/2024 23:30:00,
03/01/2024 23:00:00,03/01/2024,"Temperature, Forecast, D",6.28852,03/01/2024 23:30:00,
02/01/2024 23:00:00,02/01/2024,"Temperature, Forecast, D",6.07875,02/01/2024 23:30:00,
01/01/2024 23:00:00,01/01/2024,"Temperature, Forecast, D",5.41847,01/01/2024 23:30:00,
31/12/2023 23:00:00,31/12/2023,"Temperature, Forecast, D",5.20091,31/12/2023 23:30:00,
30/12/2023 23:00:00,30/12/2023,"Temperature, Forecast, D",5.7524,30/12/2023 23:30:00,
29/12/2023 23:00:00,29/12/2023,"Temperature, Forecast, D",5.84937,29/12/2023 23:30:00,
28/12/2023 23:00:00,28/12/2023,"Temperature, Forecast, D",6.53979,28/12/2023 23:30:00,
27/12/2023 23:00:00,27/12/2023,"Temperature, Forecast, D",5.92256,27/12/2023 23:30:00,
26/12/2023 23:00:00,26/12/2023,"Temperature, Forecast, D",6.27814,26/12/2023 23:30:00,
25/12/2023 23:00:00,25/12/2023,"Temperature, Forecast, D",7.74512,25/12/2023 23:30:00,
24/12/2023 23:00:00,24/12/2023,"Temperature, Forecast, D",8.35667,24/12/2023 23:30:00,
23/12/2023 23:00:00,23/12/2023,"Temperature, Forecast, D",7.59986,23/12/2023 23:30:00,
22/12/2023 23:00:00,22/12/2023,"Temperature, Forecast, D",7.20952,22/12/2023 23:30:00,
21/12/2023 23:00:00,21/12/2023,"Temperature, Forecast, D",7.25024,21/12/2023 23:30:00,
20/12/2023 23:00:00,20/12/2023,"Temperature, Forecast, D",6.63213,20/12/2023 23:30:00,
19/12/2023 23:00:00,19/12/2023,"Temperature, Forecast, D",6.58838,19/12/2023 23:30:00,
18/12/2023 23:00:00,18/12/2023,"Temperature, Forecast, D",7.83787,18/12/2023 23:30:00,
17/12/2023 23:00:00,17/12/2023,"Temperature, Forecast, D",7.15718,17/12/2023 23:30:00,
16/12/2023 23:00:00,16/12/2023,"Temperature, Forecast, D",6.7645,16/12/2023 23:30:00,
15/12/2023 23:00:00,15/12/2023,"Temperature, Forecast, D",5.68486,15/12/2023 23:30:00,
14/12/2023 23:00:00,14/12/2023,"Temperature, Forecast, D",5.19002,14/12/2023 23:30:00,
13/12/2023 23:00:00,13/12/2023,"Temperature, Forecast, D",5.04295,13/12/2023 23:30:00,
12/12/2023 23:00:00,12/12/2023,"Temperature, Forecast, D",6.4848,12/12/2023 23:30:00,
11/12/2023 23:00:00,11/12/2023,"Temperature, Forecast, D",6.72173,11/12/2023 23:30:00,
10/12/2023 23:00:00,10/12/2023,"Temperature, Forecast, D",6.27501,10/12/2023 23:30:00,
09/12/2023 23:00:00,09/12/2023,"Temperature, Forecast, D",5.89643,09/12/2023 23:30:00,
08/12/2023 23:00:00,08/12/2023,"Temperature, Forecast, D",5.32316,08/12/2023 23:30:00,
07/12/2023 23:00:00,07/12/2023,"Temperature, Forecast, D",3.28228,07/12/2023 23:30:00,
06/12/2023 23:00:00,06/12/2023,"Temperature, Forecast, D",2.68126,06/12/2023 23:30:00,
05/12/2023 23:00:00,05/12/2023,"Temperature, Forecast, D",3.41552,05/12/2023 23:30:00,
04/12/2023 23:00:00,04/12/2023,"Temperature, Forecast, D",2.85503,04/12/2023 23:30:00,
03/12/2023 23:00:00,03/12/2023,"Temperature, Forecast, D",1.68153,03/12/2023 23:30:00,
02/12/2023 23:00:00,02/12/2023,"Temperature, Forecast, D",-0.000496,02/12/2023 23:30:00,
01/12/2023 23:00:00,01/12/2023,"Temperature, Forecast, D",1.03079,01/12/2023 23:30:00,
30/11/2023 23:00:00,30/11/2023,"Temperature, Forecast, D",1.66144,30/11/2023 23:30:00,
29/11/2023 23:00:00,29/11/2023,"Temperature, Forecast, D",3.05523,29/11/2023 23:30:00,
28/11/2023 23:00:00,28/11/2023,"Temperature, Forecast, D",4.22636,28/11/2023 23:30:00,
27/11/2023 23:00:00,27/11/2023,"Temperature, Forecast, D",4.25447,27/11/2023 23:30:00,
26/11/2023 23:00:00,26/11/2023,"Temperature, Forecast, D",4.00096,26/11/2023 23:30:00,
25/11/2023 23:00:00,25/11/2023,"Temperature, Forecast, D",4.39096,25/11/2023 23:30:00,
24/11/2023 23:00:00,24/11/2023,"Temperature, Forecast, D",6.17179,24/11/2023 23:30:00,
23/11/2023 23:00:00,23/11/2023,"Temperature, Forecast, D",8.1903,23/11/2023 23:30:00,
22/11/2023 23:00:00,22/11/2023,"Temperature, Forecast, D",7.56183,22/11/2023 23:30:00,
21/11/2023 23:00:00,21/11/2023,"Temperature, Forecast, D",7.55037,21/11/2023 23:30:00,
20/11/2023 23:00:00,20/11/2023,"Temperature, Forecast, D",8.51434,20/11/2023 23:30:00,
19/11/2023 23:00:00,19/11/2023,"Temperature, Forecast, D",8.82987,19/11/2023 23:30:00,
18/11/2023 23:00:00,18/11/2023,"Temperature, Forecast, D",8.20891,18/11/2023 23:30:00,
17/11/2023 23:00:00,17/11/2023,"Temperature, Forecast, D",6.70371,17/11/2023 23:30:00,
16/11/2023 23:00:00,16/11/2023,"Temperature, Forecast, D",6.58881,16/11/2023 23:30:00,
15/11/2023 23:00:00,15/11/2023,"Temperature, Forecast, D",7.71417,15/11/2023 23:30:00,
14/11/2023 23:00:00,14/11/2023,"Temperature, Forecast, D",8.10279,14/11/2023 23:30:00,
13/11/2023 23:00:00,13/11/2023,"Temperature, Forecast, D",7.98856,13/11/2023 23:30:00,
12/11/2023 23:00:00,12/11/2023,"Temperature, Forecast, D",6.09622,12/11/2023 23:30:00,
11/11/2023 23:00:00,11/11/2023,"Temperature, Forecast, D",6.32551,11/11/2023 23:30:00,
10/11/2023 23:00:00,10/11/2023,"Temperature, Forecast, D",6.62634,10/11/2023 23:30:00,
09/11/2023 23:00:00,09/11/2023,"Temperature, Forecast, D",7.14169,09/11/2023 23:30:00,
08/11/2023 23:00:00,08/11/2023,"Temperature, Forecast, D",7.65169,08/11/2023 23:30:00,
07/11/2023 23:00:00,07/11/2023,"Temperature, Forecast, D",7.87509,07/11/2023 23:30:00,
06/11/2023 23:00:00,06/11/2023,"Temperature, Forecast, D",8.10492,06/11/2023 23:30:00,
05/11/2023 23:00:00,05/11/2023,"Temperature, Forecast, D",8.17492,05/11/2023 23:30:00,
04/11/2023 23:00:00,04/11/2023,"Temperature, Forecast, D",7.99269,04/11/2023 23:30:00,
03/11/2023 23:00:00,03/11/2023,"Temperature, Forecast, D",8.55116,03/11/2023 23:30:00,
02/11/2023 23:00:00,02/11/2023,"Temperature, Forecast, D",8.33557,02/11/2023 23:30:00,
01/11/2023 23:00:00,01/11/2023,"Temperature, Forecast, D",9.30798,01/11/2023 23:30:00,
31/10/2023 23:00:00,31/10/2023,"Temperature, Forecast, D",9.35177,31/10/2023 23:30:00,
30/10/2023 23:00:00,30/10/2023,"Temperature, Forecast, D",9.46977,30/10/2023 23:30:00,
29/10/2023 23:00:00,29/10/2023,"Temperature, Forecast, D",9.60825,29/10/2023 23:30:00,
28/10/2023 23:00:00,28/10/2023,"Temperature, Forecast, D",9.8606,28/10/2023 23:30:00,
27/10/2023 23:00:00,27/10/2023,"Temperature, Forecast, D",9.60429,28/10/2023 08:30:00,
26/10/2023 23:00:00,26/10/2023,"Temperature, Forecast, D",9.78068,27/10/2023 08:30:00,
25/10/2023 23:00:00,25/10/2023,"Temperature, Forecast, D",9.52579,26/10/2023 08:30:00,
24/10/2023 23:00:00,24/10/2023,"Temperature, Forecast, D",9.95945,25/10/2023 08:30:00,
23/10/2023 23:00:00,23/10/2023,"Temperature, Forecast, D",10.0319,24/10/2023 08:30:00,
22/10/2023 23:00:00,22/10/2023,"Temperature, Forecast, D",10.1789,23/10/2023 08:30:00,
21/10/2023 23:00:00,21/10/2023,"Temperature, Forecast, D",10.6094,22/10/2023 08:30:00,
20/10/2023 23:00:00,20/10/2023,"Temperature, Forecast, D",11.1402,21/10/2023 08:30:00,
