Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
01/10/2024 12:40:00,09/09/2024,"SAP, Actual Day",3.0409,01/10/2024 12:41:00,L
01/10/2024 12:40:00,10/09/2024,"SAP, Actual Day",2.9896,01/10/2024 12:41:00,L
01/10/2024 12:40:00,11/09/2024,"SAP, Actual Day",2.9855,01/10/2024 12:41:00,L
01/10/2024 12:40:00,12/09/2024,"SAP, Actual Day",2.9349,01/10/2024 12:41:00,L
01/10/2024 12:40:00,13/09/2024,"SAP, Actual Day",2.8991,01/10/2024 12:41:00,L
01/10/2024 12:40:00,14/09/2024,"SAP, Actual Day",2.9406,01/10/2024 12:41:00,L
01/10/2024 12:40:00,15/09/2024,"SAP, Actual Day",2.9604,01/10/2024 12:41:00,L
01/10/2024 12:40:00,16/09/2024,"SAP, Actual Day",2.8335,01/10/2024 12:41:00,L
01/10/2024 12:40:00,17/09/2024,"SAP, Actual Day",2.8035,01/10/2024 12:41:00,L
01/10/2024 12:40:00,18/09/2024,"SAP, Actual Day",2.8403,01/10/2024 12:41:00,L
01/10/2024 12:40:00,19/09/2024,"SAP, Actual Day",2.7738,01/10/2024 12:41:00,L
01/10/2024 12:40:00,20/09/2024,"SAP, Actual Day",2.812,01/10/2024 12:41:00,L
01/10/2024 12:40:00,21/09/2024,"SAP, Actual Day",2.8687,01/10/2024 12:41:00,L
01/10/2024 12:40:00,22/09/2024,"SAP, Actual Day",2.917,01/10/2024 12:41:00,L
01/10/2024 12:40:00,23/09/2024,"SAP, Actual Day",2.9081,01/10/2024 12:41:00,L
01/10/2024 12:40:00,24/09/2024,"SAP, Actual Day",2.9024,01/10/2024 12:41:00,L
01/10/2024 12:40:00,25/09/2024,"SAP, Actual Day",3.0372,01/10/2024 12:41:00,L
01/10/2024 12:40:00,26/09/2024,"SAP, Actual Day",3.0734,01/10/2024 12:41:00,L
01/10/2024 12:40:00,27/09/2024,"SAP, Actual Day",3.115,01/10/2024 12:41:00,L
01/10/2024 12:40:00,28/09/2024,"SAP, Actual Day",3.2032,01/10/2024 12:41:00,L
01/10/2024 12:40:00,29/09/2024,"SAP, Actual Day",3.1963,01/10/2024 12:41:00,L
01/10/2024 12:40:00,30/09/2024,"SAP, Actual Day",3.1747,01/10/2024 12:41:00,L
02/09/2024 12:40:00,01/08/2024,"SAP, Actual Day",2.8881,02/09/2024 12:41:00,L
02/09/2024 12:40:00,02/08/2024,"SAP, Actual Day",2.8109,02/09/2024 12:41:00,L
02/09/2024 12:40:00,03/08/2024,"SAP, Actual Day",2.8054,02/09/2024 12:41:00,L
02/09/2024 12:40:00,04/08/2024,"SAP, Actual Day",2.749,02/09/2024 12:41:00,L
02/09/2024 12:40:00,05/08/2024,"SAP, Actual Day",2.6883,02/09/2024 12:41:00,L
02/09/2024 12:40:00,06/08/2024,"SAP, Actual Day",2.6994,02/09/2024 12:41:00,L
02/09/2024 12:40:00,07/08/2024,"SAP, Actual Day",2.7299,02/09/2024 12:41:00,L
02/09/2024 12:40:00,08/08/2024,"SAP, Actual Day",2.7521,02/09/2024 12:41:00,L
02/09/2024 12:40:00,09/08/2024,"SAP, Actual Day",2.7918,02/09/2024 12:41:00,L
02/09/2024 12:40:00,10/08/2024,"SAP, Actual Day",2.9331,02/09/2024 12:41:00,L
02/09/2024 12:40:00,11/08/2024,"SAP, Actual Day",2.9184,02/09/2024 12:41:00,L
02/09/2024 12:40:00,12/08/2024,"SAP, Actual Day",2.9242,02/09/2024 12:41:00,L
02/09/2024 12:40:00,13/08/2024,"SAP, Actual Day",2.8969,02/09/2024 12:41:00,L
02/09/2024 12:40:00,14/08/2024,"SAP, Actual Day",2.7552,02/09/2024 12:41:00,L
02/09/2024 12:40:00,15/08/2024,"SAP, Actual Day",2.6749,02/09/2024 12:41:00,L
02/09/2024 12:40:00,16/08/2024,"SAP, Actual Day",2.7319,02/09/2024 12:41:00,L
02/09/2024 12:40:00,17/08/2024,"SAP, Actual Day",2.8065,02/09/2024 12:41:00,L
02/09/2024 12:40:00,18/08/2024,"SAP, Actual Day",2.8148,02/09/2024 12:41:00,L
02/09/2024 12:40:00,19/08/2024,"SAP, Actual Day",2.9837,02/09/2024 12:41:00,L
02/09/2024 12:40:00,20/08/2024,"SAP, Actual Day",2.9904,02/09/2024 12:41:00,L
